Bird Name,French Name,Image URL,Sound URL,Score,Difficulty,View Count,Latin Name
Eastern Olivaceous Warbler,Hypolaïs pâle,https://upload.wikimedia.org/wikipedia/commons/e/e7/Eastern_olivaceous_warbler_%28Iduna_pallida%29_by_Lior_Kislev.jpg,https://xeno-canto.org/971411/download,0,3,741,Iduna pallida
Western Olivaceous Warbler,Hypolaïs obscure,https://upload.wikimedia.org/wikipedia/commons/8/85/Iduna_opaca_CDC_image.jpg,https://xeno-canto.org/973884/download,0,3,206,Iduna opaca
Upcher's Warbler,Hypolaïs d'Upcher,https://upload.wikimedia.org/wikipedia/commons/2/2c/Upcher%27s_Warbler_%28Hippolais_languida%29_%288079442053%29.jpg,https://xeno-canto.org/526057/download,0,3,121,Hippolais languida
Olive-tree Warbler,Hypolaïs des oliviers,https://upload.wikimedia.org/wikipedia/commons/7/7c/Olive-tree_warbler%2C_Hippolais_olivetorum%2C_at_Mkuze_Game_Reserve%2C_%2839230388474%29.jpg,https://xeno-canto.org/964911/download,0,3,253,Hippolais olivetorum
Melodious Warbler,Hypolaïs polyglotte,https://upload.wikimedia.org/wikipedia/commons/6/6a/Hippolais_polyglotta.jpg,https://xeno-canto.org/573057/download,0,2,14515,Hippolais polyglotta
Icterine Warbler,Hypolaïs ictérine,https://upload.wikimedia.org/wikipedia/commons/9/9e/Icterine_warbler_18_06_2022_004_crop.png,https://xeno-canto.org/923001/download,0,3,1818,Hippolais icterina
Aquatic Warbler,Phragmite aquatique,https://upload.wikimedia.org/wikipedia/commons/1/1d/Seggenrohrsaenger_hand.jpg,https://xeno-canto.org/976411/download,0,3,1373,Acrocephalus paludicola
Moustached Warbler,Lusciniole à moustaches,https://upload.wikimedia.org/wikipedia/commons/e/ec/Moustached_Warbler_Acrocephalus_melanopogon_by_Dr._Raju_Kasambe_%282%29.jpg,https://xeno-canto.org/974707/download,0,3,1045,Acrocephalus melanopogon
Sedge Warbler,Phragmite des joncs,https://upload.wikimedia.org/wikipedia/commons/6/69/Sedge_warbler_%28Acrocephalus_schoenobaenus%29_3.jpg,https://xeno-canto.org/978974/download,0,2,6691,Acrocephalus schoenobaenus
Paddyfield Warbler,Rousserolle isabelle,https://upload.wikimedia.org/wikipedia/commons/7/74/Paddyfield_Warbler_%28Acrocephalus_agricola%29_in_Kolkata_Im_IMG_0496.jpg,https://xeno-canto.org/972260/download,0,3,277,Acrocephalus agricola
Blyth's Reed Warbler,Rousserolle des buissons,https://upload.wikimedia.org/wikipedia/commons/3/33/Blyth%27s_Reed_Warbler_I2_IMG_9417.jpg,https://xeno-canto.org/975218/download,0,3,557,Acrocephalus dumetorum
Marsh Warbler,Rousserolle verderolle,https://upload.wikimedia.org/wikipedia/commons/a/a1/Acrocephalus_palustris_%28Marek_Szczepanek%29b.jpg,https://xeno-canto.org/971602/download,0,2,2641,Acrocephalus palustris
Common Reed Warbler,Rousserolle effarvatte,https://upload.wikimedia.org/wikipedia/commons/2/24/PleidelsheimerWiesentalTeichrohrsaenger.jpg,,0,2,15687,Acrocephalus scirpaceus
Great Reed Warbler,Rousserolle turdoïde,https://upload.wikimedia.org/wikipedia/commons/0/03/Drosselrohrs%C3%A4nger_Great_reed_warbler.jpg,https://xeno-canto.org/939912/download,0,2,5758,Acrocephalus arundinaceus
Clamorous Reed Warbler,Rousserolle stentor,https://upload.wikimedia.org/wikipedia/commons/6/6c/Clamorous_reed_warbler.jpg,https://xeno-canto.org/977471/download,0,3,176,Acrocephalus stentoreus
Gray's Grasshopper Warbler,Locustelle fasciée,https://upload.wikimedia.org/wikipedia/commons/0/0b/LocustellaFasciolataKeulemans.jpg,https://xeno-canto.org/927606/download,0,3,108,Helopsaltes fasciolatus
Pallas's Grasshopper Warbler,Locustelle de Pallas,https://upload.wikimedia.org/wikipedia/commons/f/f7/Rusty-rumped_Warbler_%28Locustella_certhiola%29_I_IMG_2750.jpg,https://xeno-canto.org/959711/download,0,3,259,Helopsaltes certhiola
Lanceolated Warbler,Locustelle lancéolée,https://upload.wikimedia.org/wikipedia/commons/3/37/Locustella_lanceolata_295726934.jpg,https://xeno-canto.org/974331/download,0,3,187,Locustella lanceolata
River Warbler,Locustelle fluviatile,https://upload.wikimedia.org/wikipedia/commons/d/de/Flodsangare.jpg,https://xeno-canto.org/921386/download,0,3,319,Locustella fluviatilis
Savi's Warbler,Locustelle luscinioïde,https://upload.wikimedia.org/wikipedia/commons/8/84/Locustellaluscinioides.jpg,https://xeno-canto.org/906030/download,0,3,1198,Locustella luscinioides
Common Grasshopper Warbler,Locustelle tachetée,https://upload.wikimedia.org/wikipedia/commons/c/c3/Grashoppsangare-070512.jpg,https://xeno-canto.org/910697/download,0,3,1568,Locustella naevia
Bank Swallow,Hirondelle de rivage,https://upload.wikimedia.org/wikipedia/commons/a/a8/Sand_martin_%28Riparia_riparia%29%2C_Guidel-Plage%2C_Brittany%2C_France_%2819765483180%29.jpg,,0,2,6727,Riparia riparia
Pale Martin,Hirondelle pâle,https://upload.wikimedia.org/wikipedia/commons/a/a4/Riparia_diluta.JPG,https://xeno-canto.org/485818/download,0,3,100,Riparia diluta
Tree Swallow,Hirondelle bicolore,https://upload.wikimedia.org/wikipedia/commons/d/d0/Tree_swallow_in_JBWR_%2825579%29.jpg,https://xeno-canto.org/540310/download,0,2,8835,Tachycineta bicolor
Purple Martin,Hirondelle noire,https://upload.wikimedia.org/wikipedia/commons/b/b9/PurpleMartin_cajay.jpg,https://xeno-canto.org/379541/download,0,2,2081,Progne subis
Northern Rough-winged Swallow,Hirondelle à ailes hérissées,https://upload.wikimedia.org/wikipedia/commons/c/c6/Stelgidopteryx_serripennis.jpg,https://xeno-canto.org/542595/download,0,3,626,Stelgidopteryx serripennis
Eurasian Crag-Martin,Hirondelle de rochers,https://upload.wikimedia.org/wikipedia/commons/7/79/Eurasian_Crag-Martin_-_Estremadurai_1779_%2816772419967%29.jpg,,0,2,4487,Ptyonoprogne rupestris
Barn Swallow,Hirondelle rustique,https://upload.wikimedia.org/wikipedia/commons/7/7d/Rauchschwalbe_Hirundo_rustica.jpg,https://xeno-canto.org/934498/download,0,1,53660,Hirundo rustica
European Red-rumped Swallow,Hirondelle rousseline,https://upload.wikimedia.org/wikipedia/commons/9/9f/RED-RUMPED_SWALLOW_Hirundo_daurica_rufula_%288467592335%29.jpg,,0,3,1878,Cecropis daurica rufula
Eastern Red-rumped Swallow,Hirondelle rousseline (Cecropis daurica),https://upload.wikimedia.org/wikipedia/commons/a/a1/Red-rumped_Swallow_%28Cecropis_daurica%29_Photograph_by_Shantanu_Kuveskar.jpg,,0,3,1878,Cecropis daurica
Rufous-chested Swallow,Hirondelle à ventre roux,https://upload.wikimedia.org/wikipedia/commons/5/5a/Red-breasted_Swallow_%28Hirundo_semirufa%29_%2830987147586%29.jpg,,0,3,412,Cecropis semirufa
Cliff Swallow,Petrochelidon (Hirondelles),https://upload.wikimedia.org/wikipedia/commons/5/50/Cliff_Swallow_Builder.jpg,https://xeno-canto.org/937133/download,0,3,212,Petrochelidon pyrrhonota
Common Bulbul,Bulbul des jardins,https://upload.wikimedia.org/wikipedia/commons/c/c9/Common_bulbul_%28Pycnonotus_barbatus_barbatus%29.jpg,https://xeno-canto.org/981310/download,0,2,5826,Pycnonotus barbatus
White-eared Bulbul,Bulbul à oreillons blancs,https://upload.wikimedia.org/wikipedia/commons/2/28/Pycnonotus_leucotis_1.jpg,https://xeno-canto.org/977055/download,0,3,626,Pycnonotus leucotis
Wood Warbler,Pouillot siffleur,https://upload.wikimedia.org/wikipedia/commons/e/e0/Flickr_-_Rainbirder_-_Wood_Warbler_%28Phylloscopus_sibilatrix%29.jpg,https://xeno-canto.org/976778/download,0,2,2794,Phylloscopus sibilatrix
Western Bonelli's Warbler,Pouillot de Bonelli,https://upload.wikimedia.org/wikipedia/commons/6/6f/Phylloscopus_bonelli_in_the_wild.jpg,https://xeno-canto.org/965847/download,0,3,15,Phylloscopus bonelli
Eastern Bonelli's Warbler,Pouillot oriental,https://upload.wikimedia.org/wikipedia/commons/c/cb/Eastern_Bonelli%27s_Warbler.jpg,https://xeno-canto.org/964688/download,0,3,237,Phylloscopus orientalis
Yellow-browed Warbler,Pouillot à grands sourcils,https://upload.wikimedia.org/wikipedia/commons/8/8b/Yellow-browed_warbler_%28Phylloscopus_inornatus%29%2C_Parc_du_Slot%2C_Woluw%C3%A9-St.-Lambert%2C_Brussels_%2834053989676%29.jpg,https://xeno-canto.org/978291/download,0,3,1207,Phylloscopus inornatus
Hume's Warbler,Pouillot de Hume,https://upload.wikimedia.org/wikipedia/commons/1/1d/Hume%27s_Warbler_I2_IMG_3401.jpg,,0,3,363,Phylloscopus humei
Brooks's Leaf Warbler,Phylloscopus subviridis (Pouillot),https://upload.wikimedia.org/wikipedia/commons/8/8b/PhylloscopusKeulemans.jpg,https://xeno-canto.org/810923/download,0,3,977,Phylloscopus proregulus
Pallas's Leaf Warbler,Pouillot de Pallas,https://upload.wikimedia.org/wikipedia/commons/0/04/Pallas%27s_Leaf_Warbler%2C_Tunkinskiy_Rayon%2C_Buryat%2C_Russia_2.jpg,https://xeno-canto.org/982563/download,0,3,2,Phylloscopus proregulus
Radde's Warbler,Pouillot de Schwarz,https://upload.wikimedia.org/wikipedia/commons/7/7f/Radde%27s_Warbler_-_Thailand_S4E1407_%2818645038584%29_%282%29.jpg,https://xeno-canto.org/961183/download,0,3,177,Phylloscopus schwarzi
Sulphur-bellied Warbler,Phylloscopus griseolus (Pouillot),https://upload.wikimedia.org/wikipedia/commons/f/f8/Sulpher-bellied_Warbler_%28Phylloscopus_griseolus%29at_Sindhrot_near_Vadodara%2C_Gujrat_Pix_175.jpg,https://xeno-canto.org/940233/download,0,3,977,Phylloscopus griseolus
Dusky Warbler,Pouillot brun,https://upload.wikimedia.org/wikipedia/commons/d/d6/DuskyWarbler_Cropped.jpg,https://xeno-canto.org/956755/download,0,3,468,Phylloscopus fuscatus
Plain Leaf Warbler,Pouillot modeste,https://upload.wikimedia.org/wikipedia/commons/e/ee/Plain_leaf_warbler_%28phylloscopus_neglectus%29.JPG,https://xeno-canto.org/528985/download,0,3,61,Phylloscopus trochilus
Willow Warbler,Pouillot fitis,https://upload.wikimedia.org/wikipedia/commons/5/5b/Willow_Warbler_Phylloscopus_trochilus.jpg,https://xeno-canto.org/975235/download,0,2,8418,Phylloscopus trochilus
Mountain Chiffchaff,Pouillot montagnard,https://upload.wikimedia.org/wikipedia/commons/4/43/Mountain_Chiffchaff_-_Shreeram_M_V_-_Suru_Valley.jpg,https://xeno-canto.org/972283/download,0,3,107,Phylloscopus sindianus
Canary Islands Chiffchaff,Pouillot des Canaries,https://upload.wikimedia.org/wikipedia/commons/c/c4/Phylloscopus_canariensis_-Drago%2C_Gran_Canaria%2C_Canary_Islands%2C_Spain-8_%281%29.jpg,https://xeno-canto.org/952025/download,0,3,228,Phylloscopus canariensis
Common Chiffchaff,Pouillot véloce,https://upload.wikimedia.org/wikipedia/commons/c/cc/Chiffchaff_-_Phylloscopus_collybita.jpg,https://xeno-canto.org/982605/download,0,1,175958,Phylloscopus collybita
Iberian Chiffchaff,Pouillot ibérique,https://upload.wikimedia.org/wikipedia/commons/2/24/Phylloscopus_ibericus.jpg,https://xeno-canto.org/977960/download,0,3,1720,Phylloscopus ibericus
Eastern Crowned Warbler,Pouillot de Temminck,https://upload.wikimedia.org/wikipedia/commons/3/39/Eastern_crowned_warbler.jpg,https://xeno-canto.org/934471/download,0,2,3195,Phylloscopus coronatus
Green Warbler,Pouillot du Caucase,https://upload.wikimedia.org/wikipedia/commons/8/88/Green_warbler.jpg,https://xeno-canto.org/972285/download,0,3,977,Setophaga virens
Greenish Warbler,Pouillot verdâtre,https://upload.wikimedia.org/wikipedia/commons/4/4e/Greenish_Warbler_Sikkim_India_11.05.2014.jpg,https://xeno-canto.org/979913/download,0,3,1652,Phylloscopus trochiloides
Two-barred Warbler,Pouillot à deux barres,https://upload.wikimedia.org/wikipedia/commons/0/0c/Two-barred_Warbler_imported_from_iNaturalist_photo_262018284_on_20_June_2024.jpg,https://xeno-canto.org/962927/download,0,3,291,Curruca nisoria
Large-billed Leaf Warbler,Pouillot à gros bec,https://upload.wikimedia.org/wikipedia/commons/d/dc/Large-billed_Leaf_Warbler_%28Phylloscopus_magnirostris%29.jpg,https://xeno-canto.org/319931/download,0,3,977,Phylloscopus magnirostris
Pale-legged Leaf Warbler,Pouillot à pattes claires,https://upload.wikimedia.org/wikipedia/commons/2/2a/Pale-legged_Leaf_Warbler_0A2A8189_%28cropped%29.jpg,https://xeno-canto.org/978641/download,0,3,977,Phylloscopus tenellipes
Arctic Warbler,Pouillot boréal,https://upload.wikimedia.org/wikipedia/commons/3/33/Arctic_Warbler_4683b.jpg,https://xeno-canto.org/962917/download,0,3,618,Phylloscopus borealis
Kamchatka Leaf Warbler,Pouillot du Kamtchatka,https://upload.wikimedia.org/wikipedia/commons/a/aa/Kamchatka_Leaf_Warbler_imported_from_iNaturalist_photo_313019515_on_20_June_2024.jpg,https://xeno-canto.org/952880/download,0,3,977,Phylloscopus examinandus
Cetti's Warbler,Bouscarle de Cetti,https://upload.wikimedia.org/wikipedia/commons/7/73/37-090505-cettis-warbler-at-Kalloni-east-river.jpg,https://xeno-canto.org/979317/download,0,3,14,Cettia cetti
Long-tailed Tit,Mésange à longue queue,https://upload.wikimedia.org/wikipedia/commons/d/df/Aegithalos_caudatus_side-on.jpg,https://xeno-canto.org/980798/download,0,1,72946,Aegithalos caudatus
Eurasian Blackcap,Fauvette à tête noire,https://upload.wikimedia.org/wikipedia/commons/f/f5/Blackcap_%28Sylvia_atricapilla%29_male.jpg,https://xeno-canto.org/981812/download,0,1,245297,Sylvia atricapilla
Garden Warbler,Fauvette des jardins,https://upload.wikimedia.org/wikipedia/commons/0/07/Sylvia_borin_%28%C3%96rebro_County%29.jpg,https://xeno-canto.org/964111/download,0,2,20432,Sylvia borin
Barred Warbler,Fauvette épervière,https://upload.wikimedia.org/wikipedia/commons/c/ca/Curruca_nisoria_378155893_%28cropped%29.jpg,https://xeno-canto.org/925636/download,0,3,750,Curruca nisoria
Lesser Whitethroat,Fauvette babillarde,https://upload.wikimedia.org/wikipedia/commons/b/ba/Lesser_whitethroat_%2840735963543%29.jpg,https://xeno-canto.org/982463/download,0,2,2629,Curruca curruca
Western Orphean Warbler,Fauvette orphée,https://upload.wikimedia.org/wikipedia/commons/3/3c/Western_Orphean_Warbler.jpg,https://xeno-canto.org/961703/download,0,3,814,Curruca hortensis
Eastern Orphean Warbler,Fauvette orphéane,https://upload.wikimedia.org/wikipedia/commons/8/84/Curruca_crassirostris_91619419_%28cropped%29.jpg,https://xeno-canto.org/973093/download,0,3,16,Curruca crassirostris
African Desert Warbler,Fauvette du désert,https://upload.wikimedia.org/wikipedia/commons/4/49/Fauvette_du_d%C3%A9sert_Jebil_NP.jpg,https://xeno-canto.org/892806/download,0,3,371,
Asian Desert Warbler,Fauvette naine,https://upload.wikimedia.org/wikipedia/commons/c/c9/Asian_Desert_Warbler_%28Sylvia_nana%29_%2853678154976%29_%28cropped%29.jpg,https://xeno-canto.org/951279/download,0,3,332,Curruca nana
Tristram's Warbler,Fauvette de l’Atlas,https://upload.wikimedia.org/wikipedia/commons/d/d1/SylviaDeserticolaKeulemans.jpg,https://xeno-canto.org/892415/download,0,3,499,Curruca melanothorax
Menetries's Warbler,Fauvette de Ménétries,https://upload.wikimedia.org/wikipedia/commons/d/de/Sylvia_mystacea.jpg,https://xeno-canto.org/977388/download,0,3,142,Curruca mystacea
Rüppell's Warbler,Fauvette de Rüppell,https://upload.wikimedia.org/wikipedia/commons/0/08/Ruppell%27s_warbler.jpg,https://xeno-canto.org/964684/download,0,3,283,Curruca ruppeli
Cyprus Warbler,Fauvette de Chypre,https://upload.wikimedia.org/wikipedia/commons/4/42/Cyprus_Warbler_%28Sylvia_melanothorax%29.jpg,https://xeno-canto.org/962257/download,0,3,277,Curruca melanothorax
Sardinian Warbler,Fauvette mélanocéphale,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sardinian_Warbler.jpg,https://xeno-canto.org/982577/download,0,2,14134,Curruca melanocephala
Moltoni's Warbler,Fauvette de Moltoni,https://upload.wikimedia.org/wikipedia/commons/5/53/Moltoni%27s_Warbler_-_Castelletto_Merli_-_Italy_%2842866907560%29.jpg,https://xeno-canto.org/953770/download,0,3,374,Curruca subalpina
Western Subalpine Warbler,Fauvette passerinette,https://upload.wikimedia.org/wikipedia/commons/5/5c/Subalpine_Warbler_-_Monfrague_-_Spain_2669_%2819110069408%29.jpg,https://xeno-canto.org/942008/download,0,3,1683,Curruca iberiae
Eastern Subalpine Warbler,Fauvette des Balkans,https://upload.wikimedia.org/wikipedia/commons/a/a9/%CE%9A%CE%BF%CE%BA%CE%BA%CE%B9%CE%BD%CE%BF%CF%84%CF%83%CE%B9%CF%81%CE%BF%CE%B2%CE%AC%CE%BA%CE%BF%CF%82.jpg,https://xeno-canto.org/925685/download,0,3,390,Curruca cantillans
Greater Whitethroat,Fauvette grisette,https://upload.wikimedia.org/wikipedia/commons/9/91/Common_Whitethroat.jpg,,0,2,3428,Curruca communis
Spectacled Warbler,Fauvette à lunettes,https://upload.wikimedia.org/wikipedia/commons/c/c1/Fauvette_%C3%A0_lunettes_Aqueduc_de_Zaghouan.jpg,https://xeno-canto.org/892188/download,0,3,654,Curruca conspicillata
Marmora's Warbler,Fauvette sarde,https://upload.wikimedia.org/wikipedia/commons/d/d2/Marmora%27s_Warbler_-_Sardinia_-_Italy_S4E1036.jpg,https://xeno-canto.org/930125/download,0,3,595,Curruca sarda
Dartford Warbler,Fauvette pitchou,https://upload.wikimedia.org/wikipedia/commons/4/47/Dartford_Warbler_-_Ligura_-_Italy_S4E3711_%2818675159154%29.jpg,https://xeno-canto.org/980082/download,0,2,4187,Curruca undata
Balearic Warbler,Fauvette des Baléares,https://upload.wikimedia.org/wikipedia/commons/0/03/Balearic_Warbler.jpg,https://xeno-canto.org/897494/download,0,3,176,Curruca balearica
Ashy-throated Parrotbill,Paradoxornis à gorge cendrée,https://upload.wikimedia.org/wikipedia/commons/6/6b/Ashy-throated_Parrotbill_%28Sinosuthora_alphonsiana%29_%288077153987%29.jpg,https://xeno-canto.org/916584/download,0,3,881,Suthora alphonsiana
Red-billed Leiothrix,Léiothrix jaune,https://upload.wikimedia.org/wikipedia/commons/0/09/Red-billed_Leiothrix_Mangoli_Nainital_Uttarakhand_03.02.2015.jpg,,0,2,4988,Leiothrix lutea
Ruby-crowned Kinglet,Roitelet à couronne rubis,https://upload.wikimedia.org/wikipedia/commons/f/fb/Regulus_calendula_MP_3.jpg,https://xeno-canto.org/941510/download,0,2,2018,Corthylio calendula
Goldcrest,Roitelet huppé,https://upload.wikimedia.org/wikipedia/commons/f/fe/Goldcrest_1.jpg,https://xeno-canto.org/937581/download,0,2,36726,Regulus regulus
Madeira Firecrest,Roitelet de Madère,https://upload.wikimedia.org/wikipedia/commons/f/f3/Madeira_firecrest.jpg,https://xeno-canto.org/962017/download,0,3,1696,Regulus madeirensis
Common Firecrest,Roitelet à triple bandeau,https://upload.wikimedia.org/wikipedia/commons/b/b9/Common_firecrest_Franconville_03.jpg,https://xeno-canto.org/982684/download,0,1,63486,Regulus ignicapilla
Wallcreeper,Tichodrome échelette,https://upload.wikimedia.org/wikipedia/commons/d/dd/Wallcreeper_%28Tichodroma_muraria%29_female_Piatra_Craiului.jpg,https://xeno-canto.org/573620/download,0,2,14968,Tichodroma muraria
Krüper's Nuthatch,Sittelle de Krüper,https://upload.wikimedia.org/wikipedia/commons/c/cd/Kr%C3%BCper%27s_Nuthatch_%28Sitta_krueperi%29%2C_Achladeri_Forest%2C_Lesvos%2C_Greece%2C_16.04.2015_%282%29.jpg,https://xeno-canto.org/964903/download,0,3,0,Sitta ledanti
Red-breasted Nuthatch,Sittelle à poitrine rousse,https://upload.wikimedia.org/wikipedia/commons/d/d2/Sitta_canadensis_CT2.jpg,https://xeno-canto.org/965511/download,0,2,4378,Sitta canadensis
Corsican Nuthatch,Sittelle corse,https://upload.wikimedia.org/wikipedia/commons/2/2d/Sitta_whiteheadi_-_Christoph_Moning_-_4_%28cropped%29.jpeg,https://xeno-canto.org/471647/download,0,2,3689,Sitta whiteheadi
Western Rock Nuthatch,Sittelle de Neumayer,https://upload.wikimedia.org/wikipedia/commons/b/bc/Westernrocknuthatch_Sitta_neumayer.jpg,https://xeno-canto.org/964156/download,0,3,0,Sitta neumayer
Eurasian Nuthatch,Sittelle torchepot,https://upload.wikimedia.org/wikipedia/commons/9/91/Kleiber_Sitta_europaea-0447.jpg,https://xeno-canto.org/979824/download,0,1,113687,Sitta europaea
Eurasian Treecreeper,Grimpereau des bois,https://upload.wikimedia.org/wikipedia/commons/e/e1/Eurasian_Treecreeper_in_the_snow%2C_cropped_version.jpg,https://xeno-canto.org/980236/download,0,2,16163,Certhia familiaris
Short-toed Treecreeper,Grimpereau des jardins,https://upload.wikimedia.org/wikipedia/commons/0/0d/Short-toed_treecreeper_%28Certhia_brachydactyla_megarhynchos%29.jpg,https://xeno-canto.org/981091/download,0,1,58893,Certhia brachydactyla
Eurasian Wren,Troglodyte mignon,https://upload.wikimedia.org/wikipedia/commons/6/6c/Ein_neugieriger_Zaunk%C3%B6nig.jpg,https://xeno-canto.org/982665/download,0,1,123793,Troglodytes troglodytes
Marsh Wren,Troglodyte des marais,https://upload.wikimedia.org/wikipedia/commons/8/85/Cistothorus_palustris_-Reifel_Island%2C_Vancouver-8.jpg,https://xeno-canto.org/978121/download,0,3,803,Cistothorus palustris
White-throated Dipper,Cincle plongeur,https://upload.wikimedia.org/wikipedia/commons/f/f5/Cinclus_cinclus_-Kirkcudbright%2C_Scotland-8.jpg,https://xeno-canto.org/944124/download,0,2,14361,Cinclus cinclus
European Starling,Étourneau sansonnet,https://upload.wikimedia.org/wikipedia/commons/7/7d/Toulouse_-_Sturnus_vulgaris_-_2012-02-26_-_3.jpg,,0,1,133627,Sturnus vulgaris
