Latin Name,Score,Difficulty,Sound URL,Image URL,Bird Name,French Name,View Count
Acrocephalus schoenobaenus,0,2,https://xeno-canto.org/978974/download,https://upload.wikimedia.org/wikipedia/commons/6/69/Sedge_warbler_%28Acrocephalus_schoenobaenus%29_3.jpg,Sedge Warbler,Phragmite des joncs,6691
Acrocephalus agricola,0,3,https://xeno-canto.org/972260/download,https://upload.wikimedia.org/wikipedia/commons/7/74/Paddyfield_Warbler_%28Acrocephalus_agricola%29_in_Kolkata_Im_IMG_0496.jpg,Paddyfield Warbler,Rousserolle isabelle,277
Acrocephalus dumetorum,0,3,https://xeno-canto.org/975218/download,https://upload.wikimedia.org/wikipedia/commons/3/33/Blyth%27s_Reed_Warbler_I2_IMG_9417.jpg,Blyth's Reed Warbler,Rousserolle des buissons,557
Acrocephalus palustris,0,2,https://xeno-canto.org/971602/download,https://upload.wikimedia.org/wikipedia/commons/a/a1/Acrocephalus_palustris_%28Marek_Szczepanek%29b.jpg,Marsh Warbler,Rousserolle verderolle,2641
Acrocephalus scirpaceus,0,2,https://xeno-canto.org/991259/download,https://upload.wikimedia.org/wikipedia/commons/2/24/PleidelsheimerWiesentalTeichrohrsaenger.jpg,Common Reed Warbler,Rousserolle effarvatte,15687
Acrocephalus arundinaceus,0,2,https://xeno-canto.org/939912/download,https://upload.wikimedia.org/wikipedia/commons/0/03/Drosselrohrs%C3%A4nger_Great_reed_warbler.jpg,Great Reed Warbler,Rousserolle turdoïde,5758
Acrocephalus stentoreus,0,3,https://xeno-canto.org/977471/download,https://upload.wikimedia.org/wikipedia/commons/6/6c/Clamorous_reed_warbler.jpg,Clamorous Reed Warbler,Rousserolle stentor,176
Helopsaltes fasciolatus,0,3,https://xeno-canto.org/927606/download,https://upload.wikimedia.org/wikipedia/commons/0/0b/LocustellaFasciolataKeulemans.jpg,Gray's Grasshopper Warbler,Locustelle fasciée,108
Helopsaltes certhiola,0,3,https://xeno-canto.org/959711/download,https://upload.wikimedia.org/wikipedia/commons/f/f7/Rusty-rumped_Warbler_%28Locustella_certhiola%29_I_IMG_2750.jpg,Pallas's Grasshopper Warbler,Locustelle de Pallas,259
Locustella lanceolata,0,3,https://xeno-canto.org/974331/download,https://upload.wikimedia.org/wikipedia/commons/3/37/Locustella_lanceolata_295726934.jpg,Lanceolated Warbler,Locustelle lancéolée,187
Locustella fluviatilis,0,3,https://xeno-canto.org/921386/download,https://upload.wikimedia.org/wikipedia/commons/d/de/Flodsangare.jpg,River Warbler,Locustelle fluviatile,319
Locustella luscinioides,0,3,https://xeno-canto.org/906030/download,https://upload.wikimedia.org/wikipedia/commons/8/84/Locustellaluscinioides.jpg,Savi's Warbler,Locustelle luscinioïde,1198
Locustella naevia,0,3,https://xeno-canto.org/910697/download,https://upload.wikimedia.org/wikipedia/commons/c/c3/Grashoppsangare-070512.jpg,Common Grasshopper Warbler,Locustelle tachetée,1568
Riparia riparia,0,2,https://xeno-canto.org/557326/download,https://upload.wikimedia.org/wikipedia/commons/a/a8/Sand_martin_%28Riparia_riparia%29%2C_Guidel-Plage%2C_Brittany%2C_France_%2819765483180%29.jpg,Bank Swallow,Hirondelle de rivage,6727
Riparia diluta,0,3,https://xeno-canto.org/485818/download,https://upload.wikimedia.org/wikipedia/commons/a/a4/Riparia_diluta.JPG,Pale Martin,Hirondelle pâle,100
Tachycineta bicolor,0,2,https://xeno-canto.org/540310/download,https://upload.wikimedia.org/wikipedia/commons/d/d0/Tree_swallow_in_JBWR_%2825579%29.jpg,Tree Swallow,Hirondelle bicolore,8835
Progne subis,0,2,https://xeno-canto.org/379541/download,https://upload.wikimedia.org/wikipedia/commons/b/b9/PurpleMartin_cajay.jpg,Purple Martin,Hirondelle noire,2081
Stelgidopteryx serripennis,0,3,https://xeno-canto.org/542595/download,https://upload.wikimedia.org/wikipedia/commons/c/c6/Stelgidopteryx_serripennis.jpg,Northern Rough-winged Swallow,Hirondelle à ailes hérissées,626
Ptyonoprogne rupestris,0,2,https://xeno-canto.org/980087/download,https://upload.wikimedia.org/wikipedia/commons/7/79/Eurasian_Crag-Martin_-_Estremadurai_1779_%2816772419967%29.jpg,Eurasian Crag-Martin,Hirondelle de rochers,4487
Hirundo rustica,0,1,https://xeno-canto.org/934498/download,https://upload.wikimedia.org/wikipedia/commons/7/7d/Rauchschwalbe_Hirundo_rustica.jpg,Barn Swallow,Hirondelle rustique,53660
Cecropis daurica rufula,0,3,https://xeno-canto.org/800475/download,https://upload.wikimedia.org/wikipedia/commons/9/9f/RED-RUMPED_SWALLOW_Hirundo_daurica_rufula_%288467592335%29.jpg,European Red-rumped Swallow,Hirondelle rousseline,1878
Cecropis daurica,0,3,https://xeno-canto.org/987280/download,https://upload.wikimedia.org/wikipedia/commons/a/a1/Red-rumped_Swallow_%28Cecropis_daurica%29_Photograph_by_Shantanu_Kuveskar.jpg,Eastern Red-rumped Swallow,Hirondelle rousseline (Cecropis daurica),1878
Cecropis semirufa,0,3,https://xeno-canto.org/978977/download,https://upload.wikimedia.org/wikipedia/commons/5/5a/Red-breasted_Swallow_%28Hirundo_semirufa%29_%2830987147586%29.jpg,Rufous-chested Swallow,Hirondelle à ventre roux,412
Petrochelidon pyrrhonota,0,3,https://xeno-canto.org/937133/download,https://upload.wikimedia.org/wikipedia/commons/5/50/Cliff_Swallow_Builder.jpg,Cliff Swallow,Petrochelidon (Hirondelles),212
Pycnonotus barbatus,0,2,https://xeno-canto.org/981310/download,https://upload.wikimedia.org/wikipedia/commons/c/c9/Common_bulbul_%28Pycnonotus_barbatus_barbatus%29.jpg,Common Bulbul,Bulbul des jardins,5826
Pycnonotus leucotis,0,3,https://xeno-canto.org/977055/download,https://upload.wikimedia.org/wikipedia/commons/2/28/Pycnonotus_leucotis_1.jpg,White-eared Bulbul,Bulbul à oreillons blancs,626
Phylloscopus sibilatrix,0,2,https://xeno-canto.org/976778/download,https://upload.wikimedia.org/wikipedia/commons/e/e0/Flickr_-_Rainbirder_-_Wood_Warbler_%28Phylloscopus_sibilatrix%29.jpg,Wood Warbler,Pouillot siffleur,2794
Phylloscopus bonelli,0,3,https://xeno-canto.org/965847/download,https://upload.wikimedia.org/wikipedia/commons/6/6f/Phylloscopus_bonelli_in_the_wild.jpg,Western Bonelli's Warbler,Pouillot de Bonelli,15
Phylloscopus orientalis,0,3,https://xeno-canto.org/964688/download,https://upload.wikimedia.org/wikipedia/commons/c/cb/Eastern_Bonelli%27s_Warbler.jpg,Eastern Bonelli's Warbler,Pouillot oriental,237
Phylloscopus inornatus,0,3,https://xeno-canto.org/978291/download,https://upload.wikimedia.org/wikipedia/commons/8/8b/Yellow-browed_warbler_%28Phylloscopus_inornatus%29%2C_Parc_du_Slot%2C_Woluw%C3%A9-St.-Lambert%2C_Brussels_%2834053989676%29.jpg,Yellow-browed Warbler,Pouillot à grands sourcils,1207
Phylloscopus humei,0,3,https://xeno-canto.org/985043/download,https://upload.wikimedia.org/wikipedia/commons/1/1d/Hume%27s_Warbler_I2_IMG_3401.jpg,Hume's Warbler,Pouillot de Hume,363
Phylloscopus proregulus,0,3,https://xeno-canto.org/810923/download,https://upload.wikimedia.org/wikipedia/commons/8/8b/PhylloscopusKeulemans.jpg,Brooks's Leaf Warbler,Phylloscopus subviridis (Pouillot),977
Phylloscopus proregulus,0,3,https://xeno-canto.org/982563/download,https://upload.wikimedia.org/wikipedia/commons/0/04/Pallas%27s_Leaf_Warbler%2C_Tunkinskiy_Rayon%2C_Buryat%2C_Russia_2.jpg,Pallas's Leaf Warbler,Pouillot de Pallas,2
Phylloscopus schwarzi,0,3,https://xeno-canto.org/961183/download,https://upload.wikimedia.org/wikipedia/commons/7/7f/Radde%27s_Warbler_-_Thailand_S4E1407_%2818645038584%29_%282%29.jpg,Radde's Warbler,Pouillot de Schwarz,177
Phylloscopus griseolus,0,3,https://xeno-canto.org/940233/download,https://upload.wikimedia.org/wikipedia/commons/f/f8/Sulpher-bellied_Warbler_%28Phylloscopus_griseolus%29at_Sindhrot_near_Vadodara%2C_Gujrat_Pix_175.jpg,Sulphur-bellied Warbler,Phylloscopus griseolus (Pouillot),977
Phylloscopus fuscatus,0,3,https://xeno-canto.org/956755/download,https://upload.wikimedia.org/wikipedia/commons/d/d6/DuskyWarbler_Cropped.jpg,Dusky Warbler,Pouillot brun,468
Phylloscopus trochilus,0,3,https://xeno-canto.org/528985/download,https://upload.wikimedia.org/wikipedia/commons/e/ee/Plain_leaf_warbler_%28phylloscopus_neglectus%29.JPG,Plain Leaf Warbler,Pouillot modeste,61
Phylloscopus trochilus,0,2,https://xeno-canto.org/975235/download,https://upload.wikimedia.org/wikipedia/commons/5/5b/Willow_Warbler_Phylloscopus_trochilus.jpg,Willow Warbler,Pouillot fitis,8418
Phylloscopus sindianus,0,3,https://xeno-canto.org/972283/download,https://upload.wikimedia.org/wikipedia/commons/4/43/Mountain_Chiffchaff_-_Shreeram_M_V_-_Suru_Valley.jpg,Mountain Chiffchaff,Pouillot montagnard,107
Phylloscopus canariensis,0,3,https://xeno-canto.org/952025/download,https://upload.wikimedia.org/wikipedia/commons/c/c4/Phylloscopus_canariensis_-Drago%2C_Gran_Canaria%2C_Canary_Islands%2C_Spain-8_%281%29.jpg,Canary Islands Chiffchaff,Pouillot des Canaries,228
Phylloscopus collybita,0,1,https://xeno-canto.org/982605/download,https://upload.wikimedia.org/wikipedia/commons/c/cc/Chiffchaff_-_Phylloscopus_collybita.jpg,Common Chiffchaff,Pouillot véloce,175958
Phylloscopus ibericus,0,3,https://xeno-canto.org/977960/download,https://upload.wikimedia.org/wikipedia/commons/2/24/Phylloscopus_ibericus.jpg,Iberian Chiffchaff,Pouillot ibérique,1720
Phylloscopus coronatus,0,2,https://xeno-canto.org/934471/download,https://upload.wikimedia.org/wikipedia/commons/3/39/Eastern_crowned_warbler.jpg,Eastern Crowned Warbler,Pouillot de Temminck,3195
Setophaga virens,0,3,https://xeno-canto.org/972285/download,https://upload.wikimedia.org/wikipedia/commons/8/88/Green_warbler.jpg,Green Warbler,Pouillot du Caucase,977
Phylloscopus trochiloides,0,3,https://xeno-canto.org/979913/download,https://upload.wikimedia.org/wikipedia/commons/4/4e/Greenish_Warbler_Sikkim_India_11.05.2014.jpg,Greenish Warbler,Pouillot verdâtre,1652
Curruca nisoria,0,3,https://xeno-canto.org/962927/download,https://upload.wikimedia.org/wikipedia/commons/0/0c/Two-barred_Warbler_imported_from_iNaturalist_photo_262018284_on_20_June_2024.jpg,Two-barred Warbler,Pouillot à deux barres,291
Phylloscopus magnirostris,0,3,https://xeno-canto.org/319931/download,https://upload.wikimedia.org/wikipedia/commons/d/dc/Large-billed_Leaf_Warbler_%28Phylloscopus_magnirostris%29.jpg,Large-billed Leaf Warbler,Pouillot à gros bec,977
Phylloscopus tenellipes,0,3,https://xeno-canto.org/978641/download,https://upload.wikimedia.org/wikipedia/commons/2/2a/Pale-legged_Leaf_Warbler_0A2A8189_%28cropped%29.jpg,Pale-legged Leaf Warbler,Pouillot à pattes claires,977
Phylloscopus borealis,0,3,https://xeno-canto.org/962917/download,https://upload.wikimedia.org/wikipedia/commons/3/33/Arctic_Warbler_4683b.jpg,Arctic Warbler,Pouillot boréal,618
Phylloscopus examinandus,0,3,https://xeno-canto.org/952880/download,https://upload.wikimedia.org/wikipedia/commons/a/aa/Kamchatka_Leaf_Warbler_imported_from_iNaturalist_photo_313019515_on_20_June_2024.jpg,Kamchatka Leaf Warbler,Pouillot du Kamtchatka,977
Cettia cetti,0,3,https://xeno-canto.org/979317/download,https://upload.wikimedia.org/wikipedia/commons/7/73/37-090505-cettis-warbler-at-Kalloni-east-river.jpg,Cetti's Warbler,Bouscarle de Cetti,14
Aegithalos caudatus,0,1,https://xeno-canto.org/980798/download,https://upload.wikimedia.org/wikipedia/commons/d/df/Aegithalos_caudatus_side-on.jpg,Long-tailed Tit,Mésange à longue queue,72946
Sylvia atricapilla,0,1,https://xeno-canto.org/981812/download,https://upload.wikimedia.org/wikipedia/commons/f/f5/Blackcap_%28Sylvia_atricapilla%29_male.jpg,Eurasian Blackcap,Fauvette à tête noire,245297
Sylvia borin,0,2,https://xeno-canto.org/964111/download,https://upload.wikimedia.org/wikipedia/commons/0/07/Sylvia_borin_%28%C3%96rebro_County%29.jpg,Garden Warbler,Fauvette des jardins,20432
Curruca nisoria,0,3,https://xeno-canto.org/925636/download,https://upload.wikimedia.org/wikipedia/commons/c/ca/Curruca_nisoria_378155893_%28cropped%29.jpg,Barred Warbler,Fauvette épervière,750
Curruca curruca,0,2,https://xeno-canto.org/982463/download,https://upload.wikimedia.org/wikipedia/commons/b/ba/Lesser_whitethroat_%2840735963543%29.jpg,Lesser Whitethroat,Fauvette babillarde,2629
Curruca hortensis,0,3,https://xeno-canto.org/961703/download,https://upload.wikimedia.org/wikipedia/commons/3/3c/Western_Orphean_Warbler.jpg,Western Orphean Warbler,Fauvette orphée,814
Curruca crassirostris,0,3,https://xeno-canto.org/973093/download,https://upload.wikimedia.org/wikipedia/commons/8/84/Curruca_crassirostris_91619419_%28cropped%29.jpg,Eastern Orphean Warbler,Fauvette orphéane,16
,0,3,https://xeno-canto.org/892806/download,https://upload.wikimedia.org/wikipedia/commons/4/49/Fauvette_du_d%C3%A9sert_Jebil_NP.jpg,African Desert Warbler,Fauvette du désert,371
Curruca nana,0,3,https://xeno-canto.org/951279/download,https://upload.wikimedia.org/wikipedia/commons/c/c9/Asian_Desert_Warbler_%28Sylvia_nana%29_%2853678154976%29_%28cropped%29.jpg,Asian Desert Warbler,Fauvette naine,332
Curruca melanothorax,0,3,https://xeno-canto.org/892415/download,https://upload.wikimedia.org/wikipedia/commons/d/d1/SylviaDeserticolaKeulemans.jpg,Tristram's Warbler,Fauvette de l’Atlas,499
Curruca mystacea,0,3,https://xeno-canto.org/977388/download,https://upload.wikimedia.org/wikipedia/commons/d/de/Sylvia_mystacea.jpg,Menetries's Warbler,Fauvette de Ménétries,142
Curruca ruppeli,0,3,https://xeno-canto.org/964684/download,https://upload.wikimedia.org/wikipedia/commons/0/08/Ruppell%27s_warbler.jpg,Rüppell's Warbler,Fauvette de Rüppell,283
Curruca melanothorax,0,3,https://xeno-canto.org/962257/download,https://upload.wikimedia.org/wikipedia/commons/4/42/Cyprus_Warbler_%28Sylvia_melanothorax%29.jpg,Cyprus Warbler,Fauvette de Chypre,277
Curruca melanocephala,0,2,https://xeno-canto.org/982577/download,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sardinian_Warbler.jpg,Sardinian Warbler,Fauvette mélanocéphale,14134
Curruca subalpina,0,3,https://xeno-canto.org/953770/download,https://upload.wikimedia.org/wikipedia/commons/5/53/Moltoni%27s_Warbler_-_Castelletto_Merli_-_Italy_%2842866907560%29.jpg,Moltoni's Warbler,Fauvette de Moltoni,374
Curruca iberiae,0,3,https://xeno-canto.org/942008/download,https://upload.wikimedia.org/wikipedia/commons/5/5c/Subalpine_Warbler_-_Monfrague_-_Spain_2669_%2819110069408%29.jpg,Western Subalpine Warbler,Fauvette passerinette,1683
Curruca cantillans,0,3,https://xeno-canto.org/925685/download,https://upload.wikimedia.org/wikipedia/commons/a/a9/%CE%9A%CE%BF%CE%BA%CE%BA%CE%B9%CE%BD%CE%BF%CF%84%CF%83%CE%B9%CF%81%CE%BF%CE%B2%CE%AC%CE%BA%CE%BF%CF%82.jpg,Eastern Subalpine Warbler,Fauvette des Balkans,390
Curruca communis,0,2,https://xeno-canto.org/985582/download,https://upload.wikimedia.org/wikipedia/commons/9/91/Common_Whitethroat.jpg,Greater Whitethroat,Fauvette grisette,3428
Curruca conspicillata,0,3,https://xeno-canto.org/892188/download,https://upload.wikimedia.org/wikipedia/commons/c/c1/Fauvette_%C3%A0_lunettes_Aqueduc_de_Zaghouan.jpg,Spectacled Warbler,Fauvette à lunettes,654
Curruca sarda,0,3,https://xeno-canto.org/930125/download,https://upload.wikimedia.org/wikipedia/commons/d/d2/Marmora%27s_Warbler_-_Sardinia_-_Italy_S4E1036.jpg,Marmora's Warbler,Fauvette sarde,595
Curruca undata,0,2,https://xeno-canto.org/980082/download,https://upload.wikimedia.org/wikipedia/commons/4/47/Dartford_Warbler_-_Ligura_-_Italy_S4E3711_%2818675159154%29.jpg,Dartford Warbler,Fauvette pitchou,4187
Curruca balearica,0,3,https://xeno-canto.org/897494/download,https://upload.wikimedia.org/wikipedia/commons/0/03/Balearic_Warbler.jpg,Balearic Warbler,Fauvette des Baléares,176
Suthora alphonsiana,0,3,https://xeno-canto.org/916584/download,https://upload.wikimedia.org/wikipedia/commons/6/6b/Ashy-throated_Parrotbill_%28Sinosuthora_alphonsiana%29_%288077153987%29.jpg,Ashy-throated Parrotbill,Paradoxornis à gorge cendrée,881
Leiothrix lutea,0,2,,https://upload.wikimedia.org/wikipedia/commons/0/09/Red-billed_Leiothrix_Mangoli_Nainital_Uttarakhand_03.02.2015.jpg,Red-billed Leiothrix,Léiothrix jaune,4988
Corthylio calendula,0,2,https://xeno-canto.org/941510/download,https://upload.wikimedia.org/wikipedia/commons/f/fb/Regulus_calendula_MP_3.jpg,Ruby-crowned Kinglet,Roitelet à couronne rubis,2018
Regulus regulus,0,2,https://xeno-canto.org/937581/download,https://upload.wikimedia.org/wikipedia/commons/f/fe/Goldcrest_1.jpg,Goldcrest,Roitelet huppé,36726
Regulus madeirensis,0,3,https://xeno-canto.org/962017/download,https://upload.wikimedia.org/wikipedia/commons/f/f3/Madeira_firecrest.jpg,Madeira Firecrest,Roitelet de Madère,1696
Regulus ignicapilla,0,1,https://xeno-canto.org/982684/download,https://upload.wikimedia.org/wikipedia/commons/b/b9/Common_firecrest_Franconville_03.jpg,Common Firecrest,Roitelet à triple bandeau,63486
Tichodroma muraria,0,2,https://xeno-canto.org/573620/download,https://upload.wikimedia.org/wikipedia/commons/d/dd/Wallcreeper_%28Tichodroma_muraria%29_female_Piatra_Craiului.jpg,Wallcreeper,Tichodrome échelette,14968
Sitta ledanti,0,3,https://xeno-canto.org/964903/download,https://upload.wikimedia.org/wikipedia/commons/c/cd/Kr%C3%BCper%27s_Nuthatch_%28Sitta_krueperi%29%2C_Achladeri_Forest%2C_Lesvos%2C_Greece%2C_16.04.2015_%282%29.jpg,Krüper's Nuthatch,Sittelle de Krüper,0
Sitta canadensis,0,2,https://xeno-canto.org/965511/download,https://upload.wikimedia.org/wikipedia/commons/d/d2/Sitta_canadensis_CT2.jpg,Red-breasted Nuthatch,Sittelle à poitrine rousse,4378
Sitta whiteheadi,0,2,https://xeno-canto.org/471647/download,https://upload.wikimedia.org/wikipedia/commons/2/2d/Sitta_whiteheadi_-_Christoph_Moning_-_4_%28cropped%29.jpeg,Corsican Nuthatch,Sittelle corse,3689
Sitta neumayer,0,3,https://xeno-canto.org/964156/download,https://upload.wikimedia.org/wikipedia/commons/b/bc/Westernrocknuthatch_Sitta_neumayer.jpg,Western Rock Nuthatch,Sittelle de Neumayer,0
Sitta europaea,0,1,https://xeno-canto.org/979824/download,https://upload.wikimedia.org/wikipedia/commons/9/91/Kleiber_Sitta_europaea-0447.jpg,Eurasian Nuthatch,Sittelle torchepot,113687
Certhia familiaris,0,2,https://xeno-canto.org/980236/download,https://upload.wikimedia.org/wikipedia/commons/e/e1/Eurasian_Treecreeper_in_the_snow%2C_cropped_version.jpg,Eurasian Treecreeper,Grimpereau des bois,16163
Certhia brachydactyla,0,1,https://xeno-canto.org/981091/download,https://upload.wikimedia.org/wikipedia/commons/0/0d/Short-toed_treecreeper_%28Certhia_brachydactyla_megarhynchos%29.jpg,Short-toed Treecreeper,Grimpereau des jardins,58893
Troglodytes troglodytes,0,1,https://xeno-canto.org/982665/download,https://upload.wikimedia.org/wikipedia/commons/6/6c/Ein_neugieriger_Zaunk%C3%B6nig.jpg,Eurasian Wren,Troglodyte mignon,123793
Cistothorus palustris,0,3,https://xeno-canto.org/978121/download,https://upload.wikimedia.org/wikipedia/commons/8/85/Cistothorus_palustris_-Reifel_Island%2C_Vancouver-8.jpg,Marsh Wren,Troglodyte des marais,803
Cinclus cinclus,0,2,https://xeno-canto.org/944124/download,https://upload.wikimedia.org/wikipedia/commons/f/f5/Cinclus_cinclus_-Kirkcudbright%2C_Scotland-8.jpg,White-throated Dipper,Cincle plongeur,14361
Sturnus vulgaris,0,1,https://xeno-canto.org/990167/download,https://upload.wikimedia.org/wikipedia/commons/7/7d/Toulouse_-_Sturnus_vulgaris_-_2012-02-26_-_3.jpg,European Starling,Étourneau sansonnet,133627
Sturnus unicolor,0,2,https://xeno-canto.org/541787/download,https://upload.wikimedia.org/wikipedia/commons/a/a3/Estornino_Negro._Casa_de_Campo._Madrid_%283%29.jpg,Spotless Starling,Étourneau unicolore,9236
Pastor roseus,0,3,https://xeno-canto.org/920038/download,https://upload.wikimedia.org/wikipedia/commons/1/1d/Pastor_roseus_2023.jpg,Rosy Starling,Étourneau roselin,1446
Agropsar sturninus,0,3,https://xeno-canto.org/574135/download,https://upload.wikimedia.org/wikipedia/commons/c/c8/Agropsar_sturninus_-_Kent_Ridge_Park.jpg,Daurian Starling,Étourneau de Daourie,369
Acridotheres cristatellus,0,3,https://xeno-canto.org/67698/download,https://upload.wikimedia.org/wikipedia/commons/0/07/Crested_myna%2C_Osaka%2C_Japan.jpg,Crested Myna,Martin huppé,798
Dumetella carolinensis,0,2,https://xeno-canto.org/559775/download,https://upload.wikimedia.org/wikipedia/commons/9/91/Gray_catbird_%2885315%29.jpg,Gray Catbird,Moqueur chat,10444
Toxostoma rufum,0,2,https://xeno-canto.org/982365/download,https://upload.wikimedia.org/wikipedia/commons/f/fb/Brown_thrasher_in_CP_%2802147%29.jpg,Brown Thrasher,Moqueur roux,3700
